,Unnamed: 0,_id,tweet,hateeval_bert,hateeval_nb,hateeval_lg,hateeval_gb,hateeval_svc
41711,60218,61dc1e6f11ae5ace4fb551c2,@karishmakotak @ImRaina I want too 😂❤️,0.0072297099977731,0.5653644766758595,0.742035570868814,0.4830543094503832,0.9351907821511904
41720,60231,61cab1d5ca270b14130baf8c,@SwatiJaiHind Idiotic,0.1177795752882957,0.609775910432681,0.4173700779974855,0.4083269883131927,0.4444319999484908
41725,60239,61cc2eebba0f5199e4b2d4c1,@RadaCristhna Bailwan Ranganathan is best ignored. He has slutshamed almost every woman he has come across. There is only so many cases and so much legal ‘assignments’ I can take up. Who is going to fund all these?!,0.0155246751382946,0.4262678050320844,0.6491984949617392,0.4745168611037818,0.6218622078767366
41737,60262,61a4a6a1b6dddaaa187ac618,"@theindianguy97 Because girl gets the money by filling fake cases, so why should she work.  What a silly question u had asked.  #498a #MenToo #NotAllMen",0.9878275394439696,0.3350572053269144,0.3812493988862008,0.4083269883131927,0.4263451372763692
41744,60274,61e12d5dd022fb7be711ccdd,@sumona24 @airindiain Yes madam can take,0.6353470683097839,0.4631817969914986,0.5674181684828765,0.4083269883131927,0.5930691495322331
41751,60283,61c0653b9a58f3c7c3c5c782,"@mohdkamil21 @amjad_2652 @AejazAh85234364 @A_A_Jamali @_Yadav_Ranjan @1sP2eEGvWyDm7uG @MohdBilal781 @razaacademyho @TSP_Sahil @imshaukatali @RaahiEem You are asking only for Muslim Women or Every Women? If every women then where you were when other community women gets trapped, and what is love jihad?????",0.814713180065155,0.4113500240695334,0.7999755350336013,0.6148792174133579,0.6935860466685378
41760,60293,61e18b0823b51d22a44fcd98,@JhulanG10 @CabCricket @BCCIWomen Congrats sister good job,0.8070346117019653,0.5312519069644329,0.3854461434732963,0.4083269883131927,0.4809747069686203
41773,60309,61de642bbc26c6f83cd05c5c,@Aishwaryadutta6 Please dont support arogant lady blindly...,0.2258042842149734,0.5053066174762438,0.3759086780513557,0.4083269883131927,0.6222963108860223
41799,60351,61e12687ce28130593ebd142,@yoursanjali Cute Beauty Queen,0.966347873210907,0.645574338181788,0.4433656265121486,0.4083269883131927,0.4623013134374292
41804,60357,61bc6cc009fe5528cc508e0f,@PMOIndia @amitshah #Scrap498A #498A #Terrorism #LegalTerrorism #FakeCases on #MenToo #Genocide in #India #GenderBiasedLaws #Corruption is #BreakingIndia #MensCommission #PurushAayog  https://t.co/0YyLZ2B0n3 Top 10 Indicators That It's Time To Leave The Narcissist,0.8415508270263672,0.457673335793953,0.329172211998793,0.2183262360114063,0.2535770647542287
41805,60358,61dfdf3be7dfd99c9f9f969f,@iRidhiDogra LF never lies!!! #KaranIsTheBoss  FIGHT BACK TEJASSWI #TejRan,0.7915480732917786,0.6394672257258789,0.4737028675546226,0.4083269883131927,0.5665309787987765
41819,60375,61d5d6d37b77dfb5f2888893,@SethShruti @fayedsouza Just know that abusive trolls are the lowest of the lowliest. Would u ever interact or pay heed to a common street thug? Just ignore them. Dont let them affect you. They will dissappear.,0.9547383189201356,0.5569443948638788,0.5900599324338232,0.4083269883131927,0.6109592917594173
41822,60379,61e276f115ee177c89a6e84e,"@poojabeditweets @BJP4India Yes, long time any celebrity did the right thing. #ISupportCAA_NRC",0.9829955697059632,0.4887399113631616,0.5434647988351344,0.4083269883131927,0.4906405260893459
41834,60398,61c033c2e7958c0f42f0166f,I swear i read “whore”😂😂😂,0.383249819278717,0.3438051636176448,0.5197505728300577,0.6839400470234975,0.82014248462888
41869,60447,61e271cc5e6622c0762995a7,"@divyaspandana @nsitharaman First involve yourself in constitutional process called voting, otherwise you don't have the right to question the system.",0.2040667235851287,0.6417747108610892,0.4707470611529822,0.4146266305166249,0.4885340316501182
41878,60462,61dd340368e1469b47b5842b,@iam_juhi Big fan Madam. Can I follow u?,0.016003206372261,0.5109795149609455,0.564932830906807,0.4083269883131927,0.6116120312052684
41886,60472,61e48bde8138f7efd2f8ae1b,@YashicaDutt @Joe_Singh_ Only fuck that's fucked up,0.0037157500628381,0.6224734350400272,0.527186738490753,0.4083269883131927,0.8894098353525626
41910,60507,61dfcc88e7dfd99c9f9f77c3,"@JhulanG10 @airindiain What are you trying to convey here ?  I really want to understand, and why do you want to convey it, why this tweet?  She shouldn't have said this out loud in open?",0.003807958215475,0.481547051090445,0.5308590494673543,0.4895529349334357,0.6865472221137182
41951,60561,61c033a8e7958c0f42f01619,@GlobalAshhh Tss what a whore,0.982873260974884,0.6538808103200233,0.9289950500431722,0.6839400470234975,0.9999975565144996
41957,60571,61dd3e8f1a978dfeefb128d2,@sonalikulkarni @queensemporium1 @prache1 @shrutisbagwe Lovely beauty queen,0.9631006717681884,0.5356556124331313,0.3987745880691036,0.4083269883131927,0.4337810081346565
41962,60582,61c1e1b8ed35dab7b3744953,End rape culture,0.992109477519989,0.5287752742107362,0.7131066507691562,0.439666239707606,0.5756515895723555
41976,60603,61e127e71cf48a3db760e540,@paro_nair Such a beauty you are 😍🥰😘,0.8998451828956604,0.5528721159976665,0.3510904064067086,0.4083269883131927,0.4309499093537062
41996,60627,61dc4d9e11ae5ace4fb57c0a,@thealkayagnik &amp; @shreyaghoshal  Two melody queens are in the city!,0.9764782190322876,0.2819283775922908,0.2943906662642044,0.4083269883131927,0.3153255199583948
42005,60637,61e12284a62c2dd0c5127b2c,@kalkikanmani Crazy world Crazy people...Stop hanging on to the Nepotism B@#£@#  Let everyone live n Peace n Harmony.  @Kalki Ur post is beautiful and the entire nation will support Anurag.  these allegations let the law decide..Guilty if proven.. people Don' t break your head around all this.,0.0040438189171254,0.4081080142271954,0.5124602005101366,0.428333547488902,0.6008203888249801
42006,60638,61d5767fbc55719a80df5429,"@vqueeram The one who is going to suffer the most from Talibanis is not taking any action, so what to say about others.",0.6581533551216125,0.2805350980035693,0.2821146585575831,0.4146266305166249,0.3293485725958949
42031,60672,61c1dedb837af577b29301ad,"If #Taliban 2.0 goes anymore sickular under globalist pressure, Taliban 1.0 will start a civil war against it.   But having said this #SwaraBhasker should definitely be sent as India’s new ambassador to this feminist new govt in Kabul",0.9125990867614746,0.2702776669271602,0.2813347744509912,0.4083269883131927,0.3550217539439488
42036,60681,61e27359697dfbb4e9ccbc53,@iraginikhanna Lovely lady and cuties smile,0.9789395332336426,0.312356009129789,0.3259199693429434,0.4083269883131927,0.3741485814812609
42049,60697,61e2837f129e2e843158bb7c,@ameesha_patel Do more freindship u need more freinds..,0.1514244377613067,0.4813175104408475,0.5485021805341654,0.4083269883131927,0.7295305117287874
42054,60702,619dbdbbde83f8b60cc9b52d,"How much time it take for ""ED"" to actually investigate Money Laundering in Sushant's case? Are they incapable even after being a Huge Department? Question arises why doesn't ED give an Adequate statement On Money Laundering? Why is ED Silent?  #JusticeForRhea #RheaChakraborty",0.6100583076477051,0.3096913664137384,0.4504191936664554,0.4083269883131927,0.4813343320572235
42061,60712,61c1dff978e60889d95c6a66,"Thinkin I’m a sad boy, But nah bitch I’m a bad toy. I don’t play well with others and I don’t spit any games It’s not cuz I don’t have brothers it’s cuz all of you be lames. Thinkin I’m a mad boy, But nah bitch I don’t play coy",0.1251855194568634,0.4456283188330353,0.5853169597998187,0.7411992527158835,0.9047844228304512
42082,60742,61d5b7067b77dfb5f2885050,@MahuaMoitra OMG how old are you? Like 6 trying to show it’s always you! Just lost a ton of credibility,0.0033282355871051,0.6003724123395702,0.5542254214627997,0.4290492263432838,0.5396743599087617
42084,60748,61dff0aeceb7fcd45b988027,@AnkzBhargava @PMOIndia @DelhiPolice that’s the reason the CAPITAL OF OUR COUNTRY IS KNOWN AS A RAPE CITY. U shud be ashamed @PMOIndia #achedin #betibachao ???????,0.9744322896003724,0.4571519911965922,0.604948193487606,0.5366812986590886,0.5570702767478902
42092,60762,61c1dc3078e60889d95c6229,Fragile Asian Boy but he ain’t no bitch,0.0190892200917005,0.3429764308274411,0.5728641946902499,0.7530308245115304,0.9490219861791036
42109,60787,61dfd9ac71efe70aed9c7d1e,@AgerwalNidhhi Chubby Queen..  ❤😘,0.7229338884353638,0.6338878516982878,0.4742313979639778,0.4083269883131927,0.4905761686625789
42112,60792,61e114e9a7eedea3e0f1c042,"@anjanasukhani Why are you getting defensive? They're being questioned and if found guilty, next steps will be taken. You can be an artist or President - constitution doesn't allow you to do illegal stuff and then get caught. Cannabis is legal only in 4-5 countries, stop acting so cool for it.",0.9462501406669616,0.4981150018086933,0.6381123947625905,0.6612683199857285,0.7018720867202086
42126,60813,61dfec6f71efe70aed9c99b5,@Ammu_Abhirami #CreckerfreeDiwali  Stop destroying the environment with your furious barbaric terrorist misdeeds by bursting your firecrackers stop pollution terrorism  live and let live #CrackerFreeDiwali,0.9678909182548524,0.5604934125165394,0.6191433936578691,0.428333547488902,0.6897318811006049
42153,60854,61cbf9a6559a4dfe31d8365c,@HawaaBaaz @hello_nicks How will you not get better healthcare if someone else is getting it too?,0.9233502149581908,0.2414861837771835,0.2295233609019148,0.3957520090293145,0.3284585140705963
42154,60856,61a4ab09e0f30684a4d64781,"@poliscibitches Oh sister this is NOT about you - and we got your back. Like our sister Lizzo, we are 100% that bitch #FeministMafia  https://t.co/0Zer00IKOk",0.9485489130020142,0.4812645528771286,0.4757968867509144,0.7692492464206728,0.8626205789181862
42162,60872,61e12c9cd022fb7be711cb49,@sumona24 @mybmcHealthDept @amtmindia @PetaIndia Dirty,0.508778989315033,0.7174710631245447,0.6279728772527404,0.4083269883131927,0.6851288923088057
42167,60885,61e278482f5bfe72795d6954,@LaurenGottlieb No #InternationalDanceDay is complete without this beauty doing what she does best! 💃🏻👏🏻🌹  https://t.co/gZIMZZxCf5,0.9839686155319214,0.4532157433590354,0.1934139762741944,0.1498493784407324,0.1466368471756114
42184,60907,61e3b36faaa69449f4261bd3,@srushtiDange You are so sweet baby,0.0269580967724323,0.6341407752525453,0.4832994434683824,0.4083269883131927,0.5158587328253508
42190,60919,61c22de4a882523f7ffa28e2,"@rajsingharora26 @rajcheerfull It's not just Mumbai. This is happening everywhere. Worst is, even if society residents are willing to arrange for food, shelter outside society some people with threats from organizations like PFA &amp; Maneka Gandhi forcibly keep the dogs inside &amp; they shit, eat, breed inside",0.7655803561210632,0.2635534577011222,0.2969632117254442,0.4083269883131927,0.3750166413866858
42192,60921,61cbfd68ebd918fdf817435a,"@filmy_foodie Arre, but how can someone be this stupid",0.0038857939653098,0.358506564672384,0.3369535593106534,0.3798550753195813,0.6185190846089035
42203,60942,61bc6bea09fe5528cc508dac,@SataymevJ #BoycottAsianPaints   It's really Shame on you for such a nuisance against men  You are one of the #COVIDIOTS since you neglected the facts  92000 men suicide every year in India because of #GenderBiasedLaws  https://t.co/qHRPozyUpT,0.9039354920387268,0.2237819767287467,0.051138246397642,0.1826479467554292,0.0466079212452118
42205,60944,61c2304e13f8ed7b5bf2ba82,@Nainonmeinbadra take care. i am so sorry.,0.0030859652906656,0.5665174657428335,0.5941153859971655,0.4083269883131927,0.6417728486037365
42212,60955,61dfe02e71efe70aed9c839a,@iamyashikaanand @iam_SJSuryah Why this police not arrested this girl yet . She killed one girl by driving very speed . Is the law only applicable to poor people @chennaipolice_ @CMOTamilnadu @savukku @Premgiamaren @iam_SJSuryah @Sunandhaspeaks @SundarrajanG,0.7732769846916199,0.3676501827057865,0.4686313289520666,0.4146266305166249,0.4736473810009796
42247,61012,61d5fd787b77dfb5f288f4aa,@LavanyaBallal A diabetic patient shouldn't be watch.😂😂,0.976538360118866,0.3907323958348579,0.4299983671830669,0.4146266305166249,0.4175887930844905
42262,61035,61dfd930546338b7cb7622d9,@Vimraman Welcome,0.0238871164619922,0.4061549344019752,0.6411046937615617,0.4083269883131927,0.4787972738803606
42265,61041,61bc7543065cab311e825476,"@wamaniala She would still cheat on you , #womenaretrash",0.9917146563529968,0.2951280614353594,0.3002218411573206,0.4083269883131927,0.3848510148986098
42267,61044,61e2786c8769b3f11ea03d99,@awryaditi Show me a country without a detention centre..,0.9442662000656128,0.3701125960365078,0.5344200909786916,0.5366812986590886,0.6086610805511875
42290,61079,61e192f9db37a1758ac12c16,"@kalkikanmani Now kashmiris are safe, removing 370 will not harm citizens of kashmir. It will harm only those  leaders and stone pelters.",0.965026557445526,0.3959482735114553,0.3982409342474637,0.4146266305166249,0.4450683892189757
42293,61082,61de70e0bc26c6f83cd06dfc,@ImHarmanpreet you are very hard working cricketer.,0.0055416203103959,0.522742316661483,0.6265706156773126,0.4083269883131927,0.5704564819744037
42306,61097,61d59b507b77dfb5f2882116,@kavita_krishnan Who are you,0.9141725301742554,0.4203333333333336,0.3362501530984595,0.4083269883131927,0.1526463155745605
42321,61116,61e19d9c3874619991573b21,@shreyaghoshal Simple white so beautiful 😍😍,0.0099901426583528,0.532198090923935,0.6366684686718636,0.519019430547301,0.5665933432483942
42334,61134,61bc732ac40ac7320787714a,#morethanfivewords #urbandictionary #mentoo #masculinity #ascension #mgtow #feminismiscancer  A word used by feminists to silence men and prevent them from learning that men actually have problems too and that their (women's) point of view isn't the only one #Mansplainingn5Words,0.9844732284545898,0.3385010192307521,0.2530155893050708,0.2522892957929701,0.1854358089784167
42357,61165,61dd530c6439e2893204102a,@MenenNithya Follow back please.,0.1426726430654525,0.6043431249685455,0.588239293355317,0.4083269883131927,0.8175372151591134
42374,61192,61e2830ec85c534156708682,@minimathur @minimathur I'm from Hyderabad and today was spent agonising over what life has come to. We have normalised rape in this country 😞 I fear for my young daughter. How many more women are to suffer this horrendous fate for this country to say ENOUGH?,0.0065911523997783,0.2895688600394535,0.6110530115150236,0.5534755455188188,0.5982796676075146
42381,61202,61e111d785ff1e72f7416246,@chefritudalmia oh awesome! We would have helped you get Gig ;)!,0.007196192163974,0.5777215854966596,0.5410679247957889,0.4182567429393599,0.6006289063016751
42382,61204,61caaf67dcfac644a22b3acf,Write Tweet Retweet  Repeat  Upar vaala sequence follow karna hai till the time we reach 10 M.  Let's start now for @sidharth_shukla   Make it Big #ChartbusterSid  @RealVinduSingh,0.0044538779184222,0.5486948480797854,0.5823540201936572,0.4083269883131927,0.6320654343340995
42393,61222,61e420cc3a89909ebf7b77f1,"@mehartweets By making INDIA employable n feeding muft Khor like you, he is putting more than 15 lacs in our accounts.@narendramodi @PMOIndia",0.6845798492431641,0.3150732309425446,0.3044127510233394,0.4083269883131927,0.3954810197501386
42402,61232,61e2d38e9f32e43bc775a450,@sonalchauhan7 @hinaldattani @soleaffair Nice babes,0.9590822458267212,0.4247688308076918,0.3884936857860386,0.4083269883131927,0.4045456473081806
42424,61262,61d575ddc847bdb310861777,@AfreenFatima136 You can't keep asking justice from some mob who are against justice. You establish it after achieving the strength.,0.9590471386909484,0.3455997517301052,0.3284022577624234,0.4146266305166249,0.400271640983468
42425,61263,61e13451d3264167efbcf8d5,@VJAnusha @amazonIN Oh bless,0.0106858601793646,0.6007168872839328,0.4008502780716031,0.4083269883131927,0.4778876159848429
42431,61271,61cc24b409a66127dd0b412c,Forced birth control upon China's Uighur Muslim Population is called Demographic Genocide.,0.8723428249359131,0.4753331042838042,0.5521175908730525,0.5174208953570764,0.4915394208704556
42439,61283,61c1dc8c78e60889d95c62f2,@FUCKlNWEEB Bitch it's readable. And twitter compresses it I think.  https://t.co/Z6xCsirU7F,0.0065384223125875,0.3601228234676044,0.320267698866515,0.7644612013965869,0.9387141311537704
42440,61284,61cbf1440dfe2beea92cbd01,@56DAan_deyo_2 Do farming naa.,0.7496864795684814,0.4348341874808795,0.378325310083668,0.4083269883131927,0.4109692269229685
42444,61289,61d5bd167b77dfb5f28859a4,@vishakhasingh55 @Nameet We must talk vishakha. There so many possibilities here!,0.0031432886607944,0.5286123753487589,0.5240837415500964,0.4083269883131927,0.6611057170744398
42449,61299,61cc321654c87a43c8ec31ba,This is the rubbish Rice bags are spreading among poor Hindus to convert..,0.7884695529937744,0.3797954657633048,0.3066201523497036,0.4083269883131927,0.3624035122191754
42467,61331,61e19fb469a7b631976beced,"@Guttajwala Also I don't care if it's paid everyone , please don't destroy my property! Property made from my taxes.",0.9186522960662842,0.5372094332832068,0.4811099656726247,0.4146266305166249,0.490218927106026
42473,61338,61cc24b179b26ab9f3a5b123,@thehawkeyex I want the whole world to go through what India has suff€red in the hands of izzlam for 9 centuries . Let the whole world pay the prize for supporting izzlam’s atrocities on Indians . I want whole world to suff€r like we did,0.0089095644652843,0.4473227884814685,0.6279232949621897,0.4926231844705323,0.6757585956233704
42474,61339,61e28c3e8769b3f11ea05817,@anusuyakhasba They saying meeku Already notice icharu ani.. Shocking to know That This GST people Harassing Wel known celebrities like Anasuya Garu nd other Anchors They saying Anasuya hav to pay 80 lakhs plus GST nd other 55 lakhs As service Charges omg @anusuyakhasba,0.0635220631957054,0.6023352569211333,0.3922406072536094,0.4083269883131927,0.4114422750262766
42476,61341,61c0336ce7958c0f42f01543,So liking an attractive billionaire's son make me a whore/slut? Someone make me whore 😋🤗. If u look like the other guy 🤡 don't disturb me please 😂😂. I want to be a whore not a zoo keeper! #kiddrica #BBNaija,0.4445688426494598,0.5388120324256511,0.6725527880365876,0.6540424505652065,0.9343357142533192
42481,61346,61cc281972d32ffd80e361dd,Dogshit prices from a dogshit admit full of scumbags.  Pedos gonna ped.,0.9765616655349731,0.5936888196852572,0.4266950246519014,0.4083269883131927,0.4533879146373449
42482,61349,61e41dc7f9149cad8a7b5097,@BDUTT See this @BDUTT because of these hooligans people are suffering alot!  https://t.co/53GgPTL0pD,0.972211480140686,0.2513521536190269,0.1001745829074842,0.1498493784407324,0.069389793763029
42485,61353,61e19732db37a1758ac13582,@karishmakotak Wow girls friend,0.1310015320777893,0.5276710955697077,0.6055055674644719,0.5156812740956114,0.6632963685334787
42494,61367,61d5b2747b77dfb5f2884899,@parvatweets ❤️ milana!!! Bunked my school n watched this movie!,0.7999902367591858,0.3381179759443211,0.2569396749529096,0.4083269883131927,0.3448000317049034
42496,61377,61dd3c0968e1469b47b58ef1,@actorramya How to stupid India can be to SELL oxygen. hold Shit !,0.8442345857620239,0.5292127560807687,0.450255280992882,0.4083269883131927,0.6926860257061408
42502,61388,61c1e32b78e60889d95c715e,"kat, being sick does not mean beING A BITCH",0.9863297343254088,0.6153965705937172,0.773572846634482,0.648852897732989,0.9772548636496792
42508,61396,61dfc4c5546338b7cb76017e,@TheSunainaa Maybe,0.0147996563464403,0.5297910533725477,0.6314995556690893,0.4083269883131927,0.560005684442462
42512,61403,61cc2609136977e26a2eea94,Aa gaye apni aukat PE? Movie chahiye isliye Kashmiri pandits go to hell. Sanatan go to hell. Baap bada na bhaia sabse bada rupayia. I am unfollowing u. Shahrook is part of grp who killed SSR and he aligned with pak agents too.R u with them? NOW PL DONT START GIVING SERMONS.U 💀,0.9509063959121704,0.579144569788011,0.5514010974269601,0.4176114181849254,0.636321689312461
42517,61413,61e1428405d2110784ed37ff,"@senaparna I don't know the news right or fake, but this is true that former bureaucrat Harsh Mandar is doubtful character, functionary. His agenda totally interest against of nation. And you people promotes these type of peoples.",0.766355037689209,0.3364661155648029,0.4069565761786767,0.4146266305166249,0.4036693914910031
42537,61439,61e421750299520d85ffa945,@khanumarfa #hypocrites of the highest order. Hindus should never fall in the trap of these jihadis!,0.984561324119568,0.5056314510940778,0.375634125928571,0.4083269883131927,0.4173128023797593
42540,61443,61dd37a91a978dfeefb11c82,@Soni_Razdan @AdityaRajKaul Nonsense blue tick... Another one.,0.0065033361315727,0.6173573591763053,0.3943448014613699,0.4083269883131927,0.5
42554,61467,61e5189ff398cb291a111806,"@libsg41 Why is the SNP full of Irish fuckwits, who crave division &amp; a return to bloodshed, Scotland wake up, our country is being destroyed by freaks, sex pests and general scumbags 🤮💩",0.9883753061294556,0.4066394680864517,0.3929988875125401,0.5137997795782018,0.4192828593197692
42555,61468,61e4144dddc05e8fea2c59f8,@DivyaKandukuri_ Such nonsense.  Is Patriarchy exclusive to one religion? What hypocrisy!  Is this not intended to hurt the sentiments of one specific group? Its like if you would ask for equal rights of muslim women and not women of other religions.,0.4548970758914947,0.3574389172672981,0.5326126195134769,0.6210207962432746,0.4899315112058355
42561,61475,61dfe74c546338b7cb763a22,@TheShilpaShetty @ShamitaShetty She is so loyal REIGNING QUEEN SHAMITA,0.0095433676615357,0.7259830113750786,0.4796095101611096,0.4083269883131927,0.5
42567,61484,61cbec1883741dde469baefb,"So if I say “America Zindabad”, will it be sedition? Those who r trying to teach hatred for people, countries etc etc should be booked!  Here it seems the other way round currently!",0.8571407198905945,0.3686205245106925,0.3020988142485529,0.4083269883131927,0.346406512657045
42601,61534,61e48d227f01268eff29f437,@meenakandasamy Dont you have somewhere to beg for reservations. Go run along with your begging bowl. Shooo,0.0174311287701129,0.6110249291168413,0.5152040573604868,0.4176114181849254,0.5927212472200531
42602,61536,61c1dcfe5fbccf5c7dfbd9ac,Why surprised? She isn’t a Sekoolar-Savarna.,0.959204077720642,0.5322916823430152,0.3684984163095598,0.4083269883131927,0.4384435361275875
42604,61541,61e13a1f2c3ddf2851d0fc43,"@kaneezsurka @Shehla_Rashid @AmitShah Yeah right... But in 2029... Tab tak to Sare deshdrohi, illegal sab nikal diye gae honge... Not to worry... He will... Abi ja ke Padhai karlo... 🤣🤣🤣",0.0678222998976707,0.5843783625260255,0.6113501694604704,0.6331529350724151,0.7167510022352291
42618,61561,61e19e3b4308e9898667c73c,@Bhavna__B Omg!! Can you consider donating your eggs pizzazz????,0.0025479102041572,0.608747651624171,0.4869232864869241,0.4083269883131927,0.4916511092181904
42626,61574,61c1dd9678e60889d95c6565,@enilonia bitches discover giles corey and never fucking shut up,0.986823320388794,0.8133248645257362,0.8403296475728237,0.7767510482929063,0.9713234819690164
42628,61577,61c1e17d78e60889d95c6db1,"@blackberrypinky we were not at war,bitch",0.9621952772140504,0.5197564320264689,0.9329439236663236,0.7766284525060179,0.9999981783926676
42630,61579,61e11d1cd27c0a6f757ea8bd,@MaheckChahal Di i can't explain cuteness you are cutess girl please can you follow me please please,0.8504118323326111,0.4929999689607411,0.5231493882487038,0.4146266305166249,0.6512373308887573
42633,61583,61e47afdb346a37e37b84f18,@mariakhantoi @Uppolice @VrindaShukla_ @renukamishra67 They should be put behind the bar.,0.966167151927948,0.2343370771927901,0.3065505133391433,0.4083269883131927,0.3800462529134104
42651,61616,61e19a7a8695488259396e29,"@ReallySwara @YouTube @Mdzeeshanayyub To hone their skill in acting , these people are burning nation",0.9637526273727416,0.4708563923345988,0.3887874243785776,0.4083269883131927,0.4126898131220995
42654,61621,61d58f087b77dfb5f28807b0,"@sanjukta She was rude, but what was the need for the cops to stop them? They were inside their cars. What next? Are the cops going to enter bedroom and demand that the couple be masked?",0.9693232774734496,0.6808473147773811,0.575503906914024,0.428333547488902,0.6229895464819262
42657,61624,61e4235c1e8049780ac3137e,"@salonayyy @PDWKB Oh you are the girl in the video, you're hilarious.",0.9398503303527832,0.390764327287107,0.4244403277720363,0.4083269883131927,0.4863127975711492
42661,61628,61e418ad5e687cdfa803cf6c,"@RanaAyyub @Mayankb14748238 U believe in 'I scratch your back and You scratch mine' policy, didn't you?? This isn't Pakistan. #Dunce",0.9838268160820008,0.2439810160415881,0.294478074142453,0.4146266305166249,0.3994211796096031
42662,61630,61d5b8c27b77dfb5f2885447,@NitashaKaul Police atrocities against hindu and non-hindu lowercastes/ indigenous populations are rampant and barely become national news because India’s media is hijacked by hindu &amp; non-hindu oppressor castes.,0.9584681391716005,0.2633667746325663,0.2652154768775118,0.4083269883131927,0.3138841914527767
42686,61661,61e18aaebc38997ba7c0933b,@mkoirala Lovely Beauty,0.6547951102256775,0.4238055081688087,0.3284102667622925,0.4083269883131927,0.3967187423080457
42693,61672,61e19fb872115c8f12abca21,@poonam_yadav24 @BCCIWomen @IPL Go Go Go Girls...🇮🇳🇮🇳🇮🇳   It's time to show Women Power👊👊👊,0.1838722229003906,0.4834127949364772,0.7524128534662367,0.6001445310088269,0.8084331422670659
42694,61674,61e3e9b09613b858c6c16e52,@kaneezsurka you were born in a verryyyyy shitty family..just accept this fact and stop blaiming society over consent. Your family and friends are so called taboo for this society. Trashy #feminist,0.9881144165992736,0.3505588660467912,0.4047153154008957,0.428333547488902,0.4388384412946228
42698,61684,61e1953372115c8f12abbafb,@palakmuchhal3 SOO beautifull u look like princess ❤👌👌👌👌👌👌👌👌😍😍,0.022327497601509,0.6006933293162079,0.3876622791213617,0.4083269883131927,0.5104004022317068
42703,61692,61bc73c3065cab311e82525b,@RitaPanahi Male privilege... Oh wait #womenAreTrash #toxicfeminism #toxicfemininity #feminismiscancer #femaleprivilege,0.9857257604599,0.5846341415062825,0.499124520860285,0.4083269883131927,0.4595914879098
42714,61710,61cc25afe2916442f0059085,"@burnoutcandle @Chunkyponkey @ANI Let me say one thing only,if anyone feeling unsecure in India specially so called pissfull community, they can travel middle East and any Islamic country for once,and then decide where you are safe,  Don't spread fake videos,let it leave upon the police department.",0.955976665019989,0.440067021669467,0.6688949686071936,0.5805163853538339,0.605479889068009
42729,61728,61dbd23a2cf4cec0209b0634,"@vgyalakshmi This arrogant women can't accept that #Aish, #Saran, #Nandha &amp; even #Gayu have these much fan base 💯🔥  Tittle ah win panni enna projanam, ppl are kaari tuppifying on u even though u r the winner 😂😂  They four are ppl's choice &amp; the deserving 4 finalist of #SurvivorTamil ❤️🔥",0.9612758159637452,0.4312342573755405,0.4450416608810382,0.4146266305166249,0.4487120491769463
42766,61775,61e278d0388cce3bd803da5a,@bombaysunshine @BiggBoss @ColorsTV @justvoot Choice was given to shefali whom she cosiders fake contestant in the house,0.786657989025116,0.4368696598351841,0.4481835255022317,0.4083269883131927,0.4612275145221483
42770,61779,61e13410f782dc93b0d112ca,@RubiDilaik One of the most good looking actress in saree.,0.9502270221710204,0.337202657026648,0.2479922120450729,0.4083269883131927,0.3437468124332763
42782,61796,61e280195e6622c07629b48f,@divyadutta25 @BeingSalmanKhan Terrorist and deshdrohi dawood has injustice Bollywood actors ..he extortion of money through his pig agents...hope terrorist free bolluwood,0.8823680877685547,0.617900234859784,0.5057437584477976,0.4083269883131927,0.539906552662138
42799,61826,61d5c2ec7b77dfb5f2885f1c,@IJaising Naxals and  maoists in judiciary,0.9715771675109864,0.4203333333333336,0.3362501530984595,0.4083269883131927,0.1526463155745605
42811,61848,61e48202b346a37e37b8671b,"@HasibaAmin Its hightime Congress should mobilise masses. Working class, poors, ememployed will join farmers in agitation. Culprits from gujarat will pack their jholas and run away from delhi.",0.9637426733970642,0.4943660128883309,0.5107805332624019,0.4083269883131927,0.5
42815,61853,61cc23216e97b3891821ef2e,My pjs better come on time 😒,0.0141572719439864,0.5062985424410865,0.606423200292065,0.4473519835296372,0.6909424142880638
42826,61874,61e10b89d022fb7be711a674,@suchitrak How much did @iamsrk pay you for this?. Or was it in gifts or just a meal pass.,0.0028898008167743,0.6034179688127731,0.5316948424737821,0.4083269883131927,0.6012012607049022
42830,61878,61dd4608cd0e7d6a415716bf,"@TulsikumarTK Seriously ma'am 😂😂,then come to our home for masti",0.0221723727881908,0.3791686585025406,0.585945049450067,0.4964843613981022,0.6168121837282488
42879,61954,61d590b27b77dfb5f2880e4b,"@BDUTT Aunty, night curfew is a warning that more stringent orders coming if you're careless. @narendramodi @mansukhmandviya @PMOIndia",0.7400545477867126,0.2819920788241309,0.3050059098123345,0.4083269883131927,0.3793088978043094
42886,61965,61e484b8517ee3821980e16a,"@medhanarmada Mam how much you contributed to PMCARE fund. I think only those people should have the right to ask bout this fund ,who has contributed.. Baaki log bas politics kar rhe hain. N this lady is famous for halting developmental projects so that poor remains poor.",0.9676519632339478,0.4213354059067771,0.3815541324576971,0.4083269883131927,0.4167210008957993
